BundleName;QuestName;QuestId;
Honor Skills;[War] Honor skills: Recoil Control 35;HonorSkills_RecoilControl_35;
Honor Skills;[War] Honor skills: Recoil Control 40;HonorSkills_RecoilControl_40;
Honor Skills;[War] Honor skills: Recoil Control 45;HonorSkills_RecoilControl_45;
Honor Skills;[War] Honor skills: Recoil Control 50;HonorSkills_RecoilControl_50;
Honor Skills;[War] Honor skills: Aim Drills 5;HonorSkills_AimDrills_5;
Honor Skills;[War] Honor skills: Aim Drills 10;HonorSkills_AimDrills_10;
Honor Skills;[War] Honor skills: Aim Drills 15;HonorSkills_AimDrills_15;
Honor Skills;[War] Honor skills: Aim Drills 20;HonorSkills_AimDrills_20;
Honor Skills;[War] Honor skills: Aim Drills 25;HonorSkills_AimDrills_25;
Honor Skills;[War] Honor skills: Aim Drills 30;HonorSkills_AimDrills_30;
Honor Skills;[War] Honor skills: Aim Drills 35;HonorSkills_AimDrills_35;
Honor Skills;[War] Honor skills: Aim Drills 40;HonorSkills_AimDrills_40;
Honor Skills;[War] Honor skills: Aim Drills 45;HonorSkills_AimDrills_45;
Honor Skills;[War] Honor skills: Aim Drills 50;HonorSkills_AimDrills_50;
Honor Skills;[Bsh] Honor skills: Surgery 5;HonorSkills_Surgery_5;
Honor Skills;[Bsh] Honor skills: Surgery 10;HonorSkills_Surgery_10;
Honor Skills;[Bsh] Honor skills: Surgery 15;HonorSkills_Surgery_15;
Honor Skills;[Bsh] Honor skills: Surgery 20;HonorSkills_Surgery_20;
Honor Skills;[Bsh] Honor skills: Surgery 25;HonorSkills_Surgery_25;
Honor Skills;[Bsh] Honor skills: Surgery 30;HonorSkills_Surgery_30;
Honor Skills;[Bsh] Honor skills: Surgery 35;HonorSkills_Surgery_35;
Honor Skills;[Bsh] Honor skills: Surgery 40;HonorSkills_Surgery_40;
Honor Skills;[Bsh] Honor skills: Surgery 45;HonorSkills_Surgery_45;
Honor Skills;[Bsh] Honor skills: Surgery 50;HonorSkills_Surgery_50;
Honor Skills;[Bsh] Honor skills: Covert Movement 5;HonorSkills_CovertMovement_5;
Honor Skills;[Bsh] Honor skills: Covert Movement 10;HonorSkills_CovertMovement_10;
Honor Skills;[Bsh] Honor skills: Covert Movement 15;HonorSkills_CovertMovement_15;
Honor Skills;[Bsh] Honor skills: Covert Movement 20;HonorSkills_CovertMovement_20;
Honor Skills;[Bsh] Honor skills: Covert Movement 25;HonorSkills_CovertMovement_25;
Honor Skills;[Bsh] Honor skills: Covert Movement 30;HonorSkills_CovertMovement_30;
Honor Skills;[Bsh] Honor skills: Covert Movement 35;HonorSkills_CovertMovement_35;
Honor Skills;[Bsh] Honor skills: Covert Movement 40;HonorSkills_CovertMovement_40;
Honor Skills;[Bsh] Honor skills: Covert Movement 45;HonorSkills_CovertMovement_45;
Honor Skills;[Bsh] Honor skills: Covert Movement 50;HonorSkills_CovertMovement_50;
Honor Skills;[Bsh] Honor skills: Search 5;HonorSkills_Search_5;
Honor Skills;[Bsh] Honor skills: Search 10;HonorSkills_Search_10;
Honor Skills;[Bsh] Honor skills: Search 15;HonorSkills_Search_15;
Honor Skills;[Bsh] Honor skills: Search 20;HonorSkills_Search_20;
Honor Skills;[Bsh] Honor skills: Search 25;HonorSkills_Search_25;
Honor Skills;[Bsh] Honor skills: Search 30;HonorSkills_Search_30;
Honor Skills;[Bsh] Honor skills: Search 35;HonorSkills_Search_35;
Honor Skills;[Bsh] Honor skills: Search 40;HonorSkills_Search_40;
Honor Skills;[Bsh] Honor skills: Search 45;HonorSkills_Search_45;
Honor Skills;[Bsh] Honor skills: Search 50;HonorSkills_Search_50;
Honor Skills;[Bsh] Honor skills: Mag Drills 5;HonorSkills_MagDrills_5;
Honor Skills;[Bsh] Honor skills: Mag Drills 10;HonorSkills_MagDrills_10;
Honor Skills;[Bsh] Honor skills: Mag Drills 15;HonorSkills_MagDrills_15;
Honor Skills;[Bsh] Honor skills: Mag Drills 20;HonorSkills_MagDrills_20;
Honor Skills;[Bsh] Honor skills: Mag Drills 25;HonorSkills_MagDrills_25;
Honor Skills;[Bsh] Honor skills: Mag Drills 30;HonorSkills_MagDrills_30;
Honor Skills;[Bsh] Honor skills: Mag Drills 35;HonorSkills_MagDrills_35;
Honor Skills;[Bsh] Honor skills: Mag Drills 40;HonorSkills_MagDrills_40;
Honor Skills;[Bsh] Honor skills: Mag Drills 45;HonorSkills_MagDrills_45;
Honor Skills;[Bsh] Honor skills: Mag Drills 50;HonorSkills_MagDrills_50;
Honor Skills;[Bsh] Honor skills: Crafting 5;HonorSkills_Crafting_5;
Honor Skills;[Bsh] Honor skills: Crafting 10;HonorSkills_Crafting_10;
Honor Skills;[Bsh] Honor skills: Crafting 15;HonorSkills_Crafting_15;
Honor Skills;[Bsh] Honor skills: Crafting 20;HonorSkills_Crafting_20;
Honor Skills;[Bsh] Honor skills: Crafting 25;HonorSkills_Crafting_25;
Honor Skills;[Bsh] Honor skills: Crafting 30;HonorSkills_Crafting_30;
Honor Skills;[Bsh] Honor skills: Crafting 35;HonorSkills_Crafting_35;
Honor Skills;[Bsh] Honor skills: Crafting 40;HonorSkills_Crafting_40;
Honor Skills;[Bsh] Honor skills: Crafting 45;HonorSkills_Crafting_45;
Honor Skills;[Bsh] Honor skills: Crafting 50;HonorSkills_Crafting_50;
Honor Skills;[Bsh] Honor skills: Hideout Management 5;HonorSkills_HideoutManagement_5;
Honor Skills;[Bsh] Honor skills: Hideout Management 10;HonorSkills_HideoutManagement_10;
Honor Skills;[Bsh] Honor skills: Hideout Management 15;HonorSkills_HideoutManagement_15;
Honor Skills;[Bsh] Honor skills: Hideout Management 20;HonorSkills_HideoutManagement_20;
Honor Skills;[Bsh] Honor skills: Hideout Management 25;HonorSkills_HideoutManagement_25;
Honor Skills;[Bsh] Honor skills: Hideout Management 30;HonorSkills_HideoutManagement_30;
Honor Skills;[Bsh] Honor skills: Hideout Management 35;HonorSkills_HideoutManagement_35;
Honor Skills;[Bsh] Honor skills: Hideout Management 40;HonorSkills_HideoutManagement_40;
Honor Skills;[Bsh] Honor skills: Hideout Management 45;HonorSkills_HideoutManagement_45;
Honor Skills;[Bsh] Honor skills: Hideout Management 50;HonorSkills_HideoutManagement_50;
Skills Guru;[Fen] Skills Guru: Physical Rookie;SkillsGuru_Physical_Rookie;
Skills Guru;[Fen] Skills Guru: Physical Seasoned;SkillsGuru_Physical_Seasoned;
Skills Guru;[Fen] Skills Guru: Physical Veteran;SkillsGuru_Physical_Veteran;
Skills Guru;[Fen] Skills Guru: Physical Elite;SkillsGuru_Physical_Elite;
Skills Guru;[Fen] Skills Guru: Mental Rookie;SkillsGuru_Mental_Rookie;
Skills Guru;[Fen] Skills Guru: Mental Seasoned;SkillsGuru_Mental_Seasoned;
Skills Guru;[Fen] Skills Guru: Mental Veteran;SkillsGuru_Mental_Veteran;
Skills Guru;[Fen] Skills Guru: Mental Elite;SkillsGuru_Mental_Elite;
Skills Guru;[Fen] Skills Guru: Combat Rookie;SkillsGuru_Combat_Rookie;
Skills Guru;[Fen] Skills Guru: Combat Seasoned;SkillsGuru_Combat_Seasoned;
Skills Guru;[Fen] Skills Guru: Combat Veteran;SkillsGuru_Combat_Veteran;
Skills Guru;[Fen] Skills Guru: Combat Elite;SkillsGuru_Combat_Elite;
Skills Guru;[Fen] Skills Guru: Practical Rookie;SkillsGuru_Practical_Rookie;
Skills Guru;[Fen] Skills Guru: Practical Seasoned;SkillsGuru_Practical_Seasoned;
Skills Guru;[Fen] Skills Guru: Practical Veteran;SkillsGuru_Practical_Veteran;
Skills Guru;[Fen] Skills Guru: Practical Elite;SkillsGuru_Practical_Elite;
Hideout Assistant;[P-k] Hideout Assistant: Air Filtering Unit;Hideout_Assistant_AirFilteringUnit;
Hideout Assistant;[P-k] Hideout Assistant: Security 1;Hideout_Assistant_Security1;
Hideout Assistant;[P-k] Hideout Assistant: Security 2;Hideout_Assistant_Security2;
Hideout Assistant;[P-k] Hideout Assistant: Security 3;Hideout_Assistant_Security3;
Hideout Assistant;[P-k] Hideout Assistant: Bitcoin Farm 1;Hideout_Assistant_BitcoinFarm1;
Hideout Assistant;[P-k] Hideout Assistant: Bitcoin Farm 2;Hideout_Assistant_BitcoinFarm2;
Hideout Assistant;[P-k] Hideout Assistant: Bitcoin Farm 3;Hideout_Assistant_BitcoinFarm3;
Hideout Assistant;[P-k] Hideout Assistant: Intelligence Center 1;Hideout_Assistant_IntelligenceCenter1;
Hideout Assistant;[P-k] Hideout Assistant: Intelligence Center 2;Hideout_Assistant_IntelligenceCenter2;
Hideout Assistant;[P-k] Hideout Assistant: Intelligence Center 3;Hideout_Assistant_IntelligenceCenter3;
Hideout Assistant;[P-k] Hideout Assistant: Library;Hideout_Assistant_Library;
Hideout Assistant;[P-k] Hideout Assistant: Nutrition Unit 1;Hideout_Assistant_NutritionUnit1;
Hideout Assistant;[P-k] Hideout Assistant: Nutrition Unit 2;Hideout_Assistant_NutritionUnit2;
Hideout Assistant;[P-k] Hideout Assistant: Nutrition Unit 3;Hideout_Assistant_NutritionUnit3;
Hideout Assistant;[P-k] Hideout Assistant: Stash 2;Hideout_Assistant_Stash2;
Hideout Assistant;[P-k] Hideout Assistant: Stash 3;Hideout_Assistant_Stash3;
Hideout Assistant;[P-k] Hideout Assistant: Stash 4;Hideout_Assistant_Stash4;
Hideout Assistant;[P-k] Hideout Assistant: Medstation 1;Hideout_Assistant_Medstation1;
Hideout Assistant;[P-k] Hideout Assistant: Medstation 2;Hideout_Assistant_Medstation2;
Hideout Assistant;[P-k] Hideout Assistant: Medstation 3;Hideout_Assistant_Medstation3;
Hideout Assistant;[P-k] Hideout Assistant: Heating 1;Hideout_Assistant_Heating1;
Hideout Assistant;[P-k] Hideout Assistant: Heating 2;Hideout_Assistant_Heating2;
Hideout Assistant;[P-k] Hideout Assistant: Heating 3;Hideout_Assistant_Heating3;
Hideout Assistant;[P-k] Hideout Assistant: Solar Power;Hideout_Assistant_SolarPower;
Hideout Assistant;[P-k] Hideout Assistant: Shooting Range;Hideout_Assistant_ShootingRange;
Hideout Assistant;[P-k] Hideout Assistant: Workbench 1;Hideout_Assistant_Workbench1;
Hideout Assistant;[P-k] Hideout Assistant: Workbench 2;Hideout_Assistant_Workbench2;
Hideout Assistant;[P-k] Hideout Assistant: Workbench 3;Hideout_Assistant_Workbench3;
Hideout Assistant;[P-k] Hideout Assistant: Scav Case;Hideout_Assistant_ScavCase;
Hideout Assistant;[P-k] Hideout Assistant: Generator 1;Hideout_Assistant_Generator1;
Hideout Assistant;[P-k] Hideout Assistant: Generator 2;Hideout_Assistant_Generator2;
Hideout Assistant;[P-k] Hideout Assistant: Generator 3;Hideout_Assistant_Generator3;
Hideout Assistant;[P-k] Hideout Assistant: Vents 1;Hideout_Assistant_Vents1;
Hideout Assistant;[P-k] Hideout Assistant: Vents 2;Hideout_Assistant_Vents2;
Hideout Assistant;[P-k] Hideout Assistant: Vents 3;Hideout_Assistant_Vents3;
Hideout Assistant;[P-k] Hideout Assistant: Lavatory 1;Hideout_Assistant_Lavatory1;
Hideout Assistant;[P-k] Hideout Assistant: Lavatory 2;Hideout_Assistant_Lavatory2;
Hideout Assistant;[P-k] Hideout Assistant: Lavatory 3;Hideout_Assistant_Lavatory3;
Hideout Assistant;[P-k] Hideout Assistant: Booze Generator;Hideout_Assistant_BoozeGenerator;
Hideout Assistant;[P-k] Hideout Assistant: Water Collector 1;Hideout_Assistant_WaterCollector1;
Hideout Assistant;[P-k] Hideout Assistant: Water Collector 2;Hideout_Assistant_WaterCollector2;
Hideout Assistant;[P-k] Hideout Assistant: Water Collector 3;Hideout_Assistant_WaterCollector3;
Hideout Assistant;[P-k] Hideout Assistant: Illumination 1;Hideout_Assistant_Illumination1;
Hideout Assistant;[P-k] Hideout Assistant: Illumination 2;Hideout_Assistant_Illumination2;
Hideout Assistant;[P-k] Hideout Assistant: Illumination 3;Hideout_Assistant_Illumination3;
Hideout Assistant;[P-k] Hideout Assistant: Rest Space 1;Hideout_Assistant_RestSpace1;
Hideout Assistant;[P-k] Hideout Assistant: Rest Space 2;Hideout_Assistant_RestSpace2;
Hideout Assistant;[P-k] Hideout Assistant: Rest Space 3;Hideout_Assistant_RestSpace3;
Hideout Assistant Lite;[P-k] Hideout Assistant: Air Filtering Unit;Hideout_Assistant_AirFilteringUnit_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Security 1;Hideout_Assistant_Security1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Security 2;Hideout_Assistant_Security2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Security 3;Hideout_Assistant_Security3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Bitcoin Farm 1;Hideout_Assistant_BitcoinFarm1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Bitcoin Farm 2;Hideout_Assistant_BitcoinFarm2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Bitcoin Farm 3;Hideout_Assistant_BitcoinFarm3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Intelligence Center 1;Hideout_Assistant_IntelligenceCenter1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Intelligence Center 2;Hideout_Assistant_IntelligenceCenter2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Intelligence Center 3;Hideout_Assistant_IntelligenceCenter3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Library;Hideout_Assistant_Library_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Nutrition Unit 1;Hideout_Assistant_NutritionUnit1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Nutrition Unit 2;Hideout_Assistant_NutritionUnit2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Nutrition Unit 3;Hideout_Assistant_NutritionUnit3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Stash 2;Hideout_Assistant_Stash2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Stash 3;Hideout_Assistant_Stash3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Stash 4;Hideout_Assistant_Stash4_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Medstation 1;Hideout_Assistant_Medstation1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Medstation 2;Hideout_Assistant_Medstation2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Medstation 3;Hideout_Assistant_Medstation3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Heating 1;Hideout_Assistant_Heating1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Heating 2;Hideout_Assistant_Heating2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Heating 3;Hideout_Assistant_Heating3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Solar Power;Hideout_Assistant_SolarPower_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Shooting Range;Hideout_Assistant_ShootingRange_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Workbench 1;Hideout_Assistant_Workbench1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Workbench 2;Hideout_Assistant_Workbench2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Workbench 3;Hideout_Assistant_Workbench3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Scav Case;Hideout_Assistant_ScavCase_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Generator 1;Hideout_Assistant_Generator1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Generator 2;Hideout_Assistant_Generator2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Generator 3;Hideout_Assistant_Generator3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Vents 1;Hideout_Assistant_Vents1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Vents 2;Hideout_Assistant_Vents2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Vents 3;Hideout_Assistant_Vents3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Lavatory 1;Hideout_Assistant_Lavatory1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Lavatory 2;Hideout_Assistant_Lavatory2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Lavatory 3;Hideout_Assistant_Lavatory3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Booze Generator;Hideout_Assistant_BoozeGenerator_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Water Collector 1;Hideout_Assistant_WaterCollector1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Water Collector 2;Hideout_Assistant_WaterCollector2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Water Collector 3;Hideout_Assistant_WaterCollector3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Illumination 1;Hideout_Assistant_Illumination1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Illumination 2;Hideout_Assistant_Illumination2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Illumination 3;Hideout_Assistant_Illumination3_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Rest Space 1;Hideout_Assistant_RestSpace1_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Rest Space 2;Hideout_Assistant_RestSpace2_Lite;
Hideout Assistant Lite;[P-k] Hideout Assistant: Rest Space 3;Hideout_Assistant_RestSpace3_Lite;
Hideout Assistant Strict;[P-k] Hideout Assistant: Air Filtering Unit;Hideout_Assistant_AirFilteringUnit_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Security 1;Hideout_Assistant_Security1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Security 2;Hideout_Assistant_Security2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Security 3;Hideout_Assistant_Security3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Bitcoin Farm 1;Hideout_Assistant_BitcoinFarm1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Bitcoin Farm 2;Hideout_Assistant_BitcoinFarm2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Bitcoin Farm 3;Hideout_Assistant_BitcoinFarm3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Intelligence Center 1;Hideout_Assistant_IntelligenceCenter1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Intelligence Center 2;Hideout_Assistant_IntelligenceCenter2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Intelligence Center 3;Hideout_Assistant_IntelligenceCenter3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Library;Hideout_Assistant_Library_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Nutrition Unit 1;Hideout_Assistant_NutritionUnit1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Nutrition Unit 2;Hideout_Assistant_NutritionUnit2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Nutrition Unit 3;Hideout_Assistant_NutritionUnit3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Stash 2;Hideout_Assistant_Stash2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Stash 3;Hideout_Assistant_Stash3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Stash 4;Hideout_Assistant_Stash4_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Medstation 1;Hideout_Assistant_Medstation1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Medstation 2;Hideout_Assistant_Medstation2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Medstation 3;Hideout_Assistant_Medstation3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Heating 1;Hideout_Assistant_Heating1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Heating 2;Hideout_Assistant_Heating2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Heating 3;Hideout_Assistant_Heating3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Solar Power;Hideout_Assistant_SolarPower_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Shooting Range;Hideout_Assistant_ShootingRange_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Workbench 1;Hideout_Assistant_Workbench1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Workbench 2;Hideout_Assistant_Workbench2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Workbench 3;Hideout_Assistant_Workbench3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Scav Case;Hideout_Assistant_ScavCase_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Generator 1;Hideout_Assistant_Generator1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Generator 2;Hideout_Assistant_Generator2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Generator 3;Hideout_Assistant_Generator3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Vents 1;Hideout_Assistant_Vents1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Vents 2;Hideout_Assistant_Vents2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Vents 3;Hideout_Assistant_Vents3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Lavatory 1;Hideout_Assistant_Lavatory1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Lavatory 2;Hideout_Assistant_Lavatory2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Lavatory 3;Hideout_Assistant_Lavatory3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Booze Generator;Hideout_Assistant_BoozeGenerator_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Water Collector 1;Hideout_Assistant_WaterCollector1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Water Collector 2;Hideout_Assistant_WaterCollector2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Water Collector 3;Hideout_Assistant_WaterCollector3_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Illumination 1;Hideout_Assistant_Illumination1_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Illumination 2;Hideout_Assistant_Illumination2_Strict;
Hideout Assistant Strict;[P-k] Hideout Assistant: Illumination 3;Hideout_Assistant_Illumination3_Strict;
